crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
05-04-2016-A050-2016-00012A,CAPE MAY-DENNIS TWP,5,N,N,N,4,11,5,0,4,2,1,1,5,5,1,50,5,N
05-05-2016-I-2016-049911,CAPE MAY-LOWER TWP,5,N,N,N,4,99,5,0,4,2,1,5,1,5,1,45,7,N
05-05-2016-I-2016-023733,CAPE MAY-LOWER TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,5,1,45,26,N
05-06-2016-I-2016-00206,CAPE MAY-MIDDLE TWP,4,N,N,N,4,11,2,0,4,2,1,7,1,5,1,45,5,N
05-06-2016-I-2016-28423,CAPE MAY-MIDDLE TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,1,1,45,22,N
05-06-2016-I-2016-16245,CAPE MAY-MIDDLE TWP,5,N,N,N,4,11,2,0,4,2,2,6,5,5,1,45,5,N
05-06-2016-I-2016-32749,CAPE MAY-MIDDLE TWP,5,Y,N,N,4,3,2,1,4,2,1,1,1,5,1,50,26,N
05-06-2016-I-2016-08957,CAPE MAY-MIDDLE TWP,5,N,N,N,1,13,2,1,4,2,1,4,1,5,1,35,22,N
05-06-2016-I-2016-16812,CAPE MAY-MIDDLE TWP,4,N,N,N,2,13,7,1,4,2,1,1,1,5,1,25,26,N
05-06-2016-I-2016-30407,CAPE MAY-MIDDLE TWP,4,N,N,N,2,2,2,1,4,2,1,1,1,2,1,40,26,N
05-08-2016-PD-16-27747,CAPE MAY-OCEAN CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,25,26,N
05-08-2016-PD-16-30051,CAPE MAY-OCEAN CITY,4,Y,N,N,2,14,7,1,4,2,1,1,1,5,,25,26,N
05-09-2016-I-2016-13220,CAPE MAY-SEA ISLE CITY,4,N,N,N,2,14,5,1,0,2,1,1,1,4,1,25,26,N
05-09-2016-I-2016-08278,CAPE MAY-SEA ISLE CITY,4,N,N,N,4,99,7,1,4,2,1,1,1,5,1,25,6,N
05-10-2016-16-08182,CAPE MAY-STONE HARBOR BORO,4,Y,N,N,2,99,7,1,4,2,1,6,1,3,1,25,99,N
05-11-2016-A050-2016-00580A,CAPE MAY-UPPER TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,,7,N
05-11-2016-E030-2016-00269A,CAPE MAY-UPPER TWP,5,N,N,N,4,11,3,0,4,2,1,5,1,3,1,,6,N
05-11-2016-E030-2016-00670A,CAPE MAY-UPPER TWP,4,N,N,N,4,11,3,1,4,2,1,1,1,4,1,65,5,N
05-11-2016-A050-2016-00004A,CAPE MAY-UPPER TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,40,7,N
05-14-2016-2016-023608,CAPE MAY-WILDWOOD CITY,4,N,Y,N,2,6,7,1,4,2,2,7,2,5,1,25,26,N
05-14-2016-2016-033842,CAPE MAY-WILDWOOD CITY,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,25,26,N
05-15-2016-I-2016-012417,CAPE MAY-WILDWOOD CREST BORO,4,N,N,N,2,14,7,1,4,2,1,1,1,5,1,25,26,N
06-01-2016-16-24742,CUMBERLAND-BRIDGETON CITY,4,N,N,N,2,5,5,1,4,2,2,1,2,5,1,40,26,N
06-01-2016-16-39339,CUMBERLAND-BRIDGETON CITY,4,N,N,N,7,11,2,1,4,2,1,1,1,5,1,30,56,N
06-03-2016-A040-2016-00632A,CUMBERLAND-DEERFIELD TWP,5,N,N,N,2,1,5,,,2,1,1,1,5,1,,26,N
06-03-2016-A040-2016-00449A,CUMBERLAND-DEERFIELD TWP,4,N,N,N,4,11,5,1,4,2,1,6,1,5,1,50,5,N
06-04-2016-A100-2016-00127A,CUMBERLAND-DOWNE TWP,5,N,N,N,4,11,5,0,4,2,1,5,1,5,1,35,5,N
06-05-2016-A040-2016-00751A,CUMBERLAND-FAIRFIELD TWP,5,N,N,N,1,13,2,,,2,1,7,1,5,1,,22,N
06-05-2016-A040-2016-00103A,CUMBERLAND-FAIRFIELD TWP,5,N,N,N,4,99,2,1,4,2,2,1,5,5,1,45,7,N
06-05-2016-A100-2016-00201A,CUMBERLAND-FAIRFIELD TWP,4,N,N,N,7,11,5,1,4,2,1,5,1,5,1,50,61,N
06-07-2016-A040-2016-00135A,CUMBERLAND-HOPEWELL TWP,5,N,N,N,4,11,5,0,4,2,1,5,1,5,1,45,6,N
06-09-2016-A100-2016-00022A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,4,11,5,0,4,2,2,1,1,5,1,25,6,N
06-09-2016-A100-2016-00390A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,2,1,4,2,1,5,1,5,1,50,7,N
06-09-2016-A100-2016-00161A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,2,0,4,2,1,5,1,5,1,50,7,N
06-09-2016-A100-2016-00310A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,4,11,5,0,4,2,2,1,1,5,1,25,5,N
06-09-2016-A100-2016-00097A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,5,1,50,5,N
06-09-2016-A100-2016-00265A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,1,13,2,1,4,2,1,1,1,5,1,45,22,N
06-10-2016-16-33424,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,99,5,1,4,2,1,7,1,5,1,40,7,N
06-10-2016-16-17871,CUMBERLAND-MILLVILLE CITY,5,Y,N,N,2,7,2,1,4,2,2,1,2,4,1,45,26,N
06-10-2016-16-27372,CUMBERLAND-MILLVILLE CITY,5,Y,N,N,2,3,5,1,0,2,1,1,1,5,1,50,26,N
06-10-2016-16-31722,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,99,5,1,4,2,1,3,1,0,1,50,7,N
06-10-2016-A100-2016-00134A,CUMBERLAND-MILLVILLE CITY,5,N,Y,N,4,10,2,0,4,2,1,5,1,3,1,65,5,N
06-10-2016-16-08583,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,45,26,N
06-10-2016-16-38011,CUMBERLAND-MILLVILLE CITY,5,Y,N,N,1,13,2,1,4,2,1,6,1,5,1,30,22,N
06-10-2016-A100-2016-00499A,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,99,2,1,4,2,1,5,1,3,1,55,6,N
06-10-2016-A100-2016-00423A,CUMBERLAND-MILLVILLE CITY,4,N,N,N,4,11,5,0,4,2,1,6,1,5,1,25,5,N
06-10-2016-16-30094,CUMBERLAND-MILLVILLE CITY,5,Y,N,N,2,14,2,1,0,2,1,1,1,5,1,35,21,N
06-10-2016-16-03443,CUMBERLAND-MILLVILLE CITY,4,N,N,N,5,14,5,0,4,2,1,1,1,5,1,45,21,N
06-10-2016-16-11354,CUMBERLAND-MILLVILLE CITY,4,N,N,N,2,13,2,1,4,2,1,1,1,5,1,50,26,N
06-10-2016-A100-2016-00013A,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,1,2,0,0,2,1,1,1,3,1,65,26,N
06-13-2016-A040-2016-00963A,CUMBERLAND-UPPER DEERFIELD TWP,4,N,N,N,2,13,5,1,4,2,1,1,1,5,1,,26,N
06-13-2016-A040-2016-00119A,CUMBERLAND-UPPER DEERFIELD TWP,4,N,N,N,4,11,5,1,0,2,2,5,5,5,1,25,5,N
06-13-2016-A040-2016-00041A,CUMBERLAND-UPPER DEERFIELD TWP,4,Y,N,N,4,3,5,1,4,2,1,1,5,5,1,50,26,N
06-13-2016-A040-2016-00831A,CUMBERLAND-UPPER DEERFIELD TWP,5,Y,N,N,4,3,5,,,2,1,7,1,5,1,,26,N
06-14-2016-2016032884,CUMBERLAND-VINELAND CITY,5,Y,N,N,2,3,5,1,4,2,2,1,1,5,1,40,26,N
06-14-2016-2016050464,CUMBERLAND-VINELAND CITY,5,N,N,Y,5,2,7,1,4,2,1,4,1,5,1,45,21,N
06-14-2016-2016007911,CUMBERLAND-VINELAND CITY,4,N,N,N,1,13,9,1,0,2,1,1,1,5,1,,22,N
06-14-2016-A100-2016-00085A,CUMBERLAND-VINELAND CITY,5,N,Y,N,2,1,2,1,4,2,2,5,3,3,1,65,26,N
06-14-2016-2016063152,CUMBERLAND-VINELAND CITY,4,N,N,N,2,3,7,1,4,2,2,1,2,5,1,40,26,N
06-14-2016-2016080198,CUMBERLAND-VINELAND CITY,5,Y,N,N,2,3,5,1,4,2,1,6,1,5,1,45,26,N
06-14-2016-2016062110,CUMBERLAND-VINELAND CITY,5,N,N,N,5,14,5,1,4,2,1,5,1,5,1,40,21,N
06-14-2016-2016010537,CUMBERLAND-VINELAND CITY,5,N,Y,N,7,11,5,1,4,2,1,4,1,5,1,50,61,N
06-14-2016-2016045815,CUMBERLAND-VINELAND CITY,4,N,N,N,2,7,2,1,4,2,1,1,1,5,1,45,26,N
06-14-2016-2016001602,CUMBERLAND-VINELAND CITY,4,N,Y,N,7,11,7,1,4,2,1,1,1,5,1,25,60,N
06-14-2016-2016041361,CUMBERLAND-VINELAND CITY,5,Y,N,N,1,13,2,1,4,2,1,1,1,2,1,45,22,N
06-14-2016-2016033936,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,45,26,N
06-14-2016-2016078062,CUMBERLAND-VINELAND CITY,5,N,N,N,1,13,5,1,4,2,2,6,4,5,1,50,22,N
06-14-2016-2016055628,CUMBERLAND-VINELAND CITY,5,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,45,26,N
06-14-2016-2016028842,CUMBERLAND-VINELAND CITY,4,N,N,N,7,11,7,1,0,2,2,1,2,5,1,45,59,N
06-14-2016-2016032508,CUMBERLAND-VINELAND CITY,5,Y,N,N,2,3,7,1,4,2,1,3,1,5,1,45,26,N
06-14-2016-2016010095,CUMBERLAND-VINELAND CITY,5,N,Y,N,7,11,2,1,4,2,1,6,1,5,1,50,59,N
07-01-2016-I-2016-000026,ESSEX-BELLEVILLE TWP,4,N,Y,N,7,11,7,0,4,2,1,1,1,4,1,25,56,N
07-01-2016-I-2016-015994,ESSEX-BELLEVILLE TWP,5,Y,N,N,2,4,5,,,,,,,,,25,26,N
07-02-2016-16-65379,ESSEX-BLOOMFIELD TWP,4,Y,Y,N,7,11,7,1,4,2,1,1,1,5,1,25,69,N
07-02-2016-16-38757,ESSEX-BLOOMFIELD TWP,5,Y,N,N,7,3,5,0,4,2,1,1,1,0,1,25,26,N
07-02-2016-E040-2016-03895A,ESSEX-BLOOMFIELD TWP,4,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,5,N
07-02-2016-16-47909,ESSEX-BLOOMFIELD TWP,4,Y,N,N,2,1,5,1,4,2,1,1,1,5,1,25,26,N
07-02-2016-16-13629,ESSEX-BLOOMFIELD TWP,4,N,Y,N,4,6,7,1,4,2,1,1,5,4,1,25,26,N
07-02-2016-16-25649,ESSEX-BLOOMFIELD TWP,4,N,N,N,2,4,5,1,4,2,2,1,5,4,1,25,26,N
07-05-2016-16-5338,ESSEX-EAST ORANGE CITY,4,N,N,N,7,3,7,1,4,2,1,3,1,5,1,35,26,N
07-05-2016-16-00931,ESSEX-EAST ORANGE CITY,4,N,N,N,1,13,5,1,4,2,1,6,1,5,4,35,22,N
07-05-2016-16-3899,ESSEX-EAST ORANGE CITY,4,Y,N,N,2,4,5,1,4,2,1,4,1,4,1,35,26,Y
07-05-2016-E040-2016-01368A,ESSEX-EAST ORANGE CITY,4,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,6,N
07-05-2016-16-10344,ESSEX-EAST ORANGE CITY,4,Y,N,N,2,5,7,1,4,2,1,1,1,4,1,25,26,N
07-05-2016-16-017377,ESSEX-EAST ORANGE CITY,4,N,N,N,1,13,5,1,4,2,1,7,5,5,1,,22,N
07-07-2016-16-25464,ESSEX-FAIRFIELD BORO,5,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,45,26,N
07-07-2016-16-32932,ESSEX-FAIRFIELD BORO,4,N,Y,N,7,11,5,1,0,2,1,1,1,5,1,40,56,N
07-07-2016-B060-2016-03582A,ESSEX-FAIRFIELD BORO,4,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,65,5,N
07-08-2016-16-08339,ESSEX-GLEN RIDGE BORO,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-08-2016-16-34412,ESSEX-GLEN RIDGE BORO,4,N,N,N,1,13,7,1,0,2,2,1,2,5,1,25,22,N
07-09-2016-I-2016-117242,ESSEX-IRVINGTON TWP,5,N,N,N,2,4,5,1,4,2,1,6,1,4,1,25,26,N
07-09-2016-I-2016-035964,ESSEX-IRVINGTON TWP,4,N,N,N,2,2,5,1,4,2,1,1,1,5,1,25,26,N
07-09-2016-I-2016-109275,ESSEX-IRVINGTON TWP,4,N,Y,N,2,1,5,1,0,2,1,3,1,5,1,25,26,Y
07-09-2016-I-2016-051658,ESSEX-IRVINGTON TWP,4,N,N,N,2,6,5,1,0,2,1,6,1,5,1,25,26,N
07-09-2016-E040-2016-03281A,ESSEX-IRVINGTON TWP,5,N,N,N,4,10,3,1,4,2,1,1,1,1,1,55,5,N
07-09-2016-I-2016-019681,ESSEX-IRVINGTON TWP,5,Y,N,N,1,13,5,1,4,2,1,1,1,5,1,25,22,N
07-09-2016-I-2016-024643,ESSEX-IRVINGTON TWP,4,N,Y,N,7,11,7,1,4,2,1,6,1,5,1,25,54,N
07-09-2016-CC16-1595,ESSEX-IRVINGTON TWP,4,Y,Y,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
07-10-2016-B060-2016-04089A,ESSEX-LIVINGSTON TWP,5,N,N,N,1,13,1,1,4,2,1,5,1,1,1,65,22,Y
07-10-2016-I2016-021667,ESSEX-LIVINGSTON TWP,4,Y,N,N,5,14,5,1,4,2,1,1,1,5,1,50,,N
07-11-2016-16-20305,ESSEX-MAPLEWOOD TWP,5,Y,N,N,1,13,5,1,4,1,2,6,2,4,1,35,22,N
07-12-2016-B130-2016-01413A,ESSEX-MILLBURN TWP,5,N,N,N,4,11,2,0,4,2,2,6,2,1,1,65,6,N
07-12-2016-I-2016-018254,ESSEX-MILLBURN TWP,4,Y,N,N,1,13,5,1,4,2,2,1,2,5,1,30,22,N
07-12-2016-I-2016-001182,ESSEX-MILLBURN TWP,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,30,22,N
07-13-2016-16RED1024,ESSEX-MONTCLAIR TWP,4,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,25,56,N
07-13-2016-16RED555,ESSEX-MONTCLAIR TWP,4,Y,N,N,1,13,5,1,4,2,2,1,2,5,1,25,22,N
07-14-2016-P16002564,ESSEX-NEWARK CITY,5,Y,N,N,1,13,5,1,0,2,1,6,1,4,1,25,22,N
07-14-2016-P1626734316-48068,ESSEX-NEWARK CITY,5,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,,53,N
07-14-2016-C-2016-000014,ESSEX-NEWARK CITY,4,N,N,N,4,11,6,0,4,2,1,1,1,5,1,25,6,N
07-14-2016-P1635049416-61681,ESSEX-NEWARK CITY,4,Y,N,N,2,7,5,1,4,2,1,6,1,5,1,,26,N
07-14-2016-P16234383,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,0,0,2,1,1,1,5,1,25,22,N
07-14-2016-C-2016-003081,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,25,28,N
07-14-2016-P16108361,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,1,1,25,22,N
07-14-2016-16-8343,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,6,1,4,1,25,28,N
07-14-2016-P1609183716974,ESSEX-NEWARK CITY,4,N,N,N,7,1,7,1,0,2,1,5,1,5,1,25,26,N
07-14-2016-P1615785916-29326,ESSEX-NEWARK CITY,4,N,Y,N,1,13,7,1,4,2,1,4,1,5,1,25,22,N
07-14-2016-P19310193,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,1,7,1,5,1,25,22,N
07-14-2016-I-2016-016936,ESSEX-NEWARK CITY,5,Y,N,N,1,13,5,1,4,2,1,1,1,4,5,,22,N
07-14-2016-P1632714816-58016,ESSEX-NEWARK CITY,4,N,N,N,3,10,2,1,4,2,1,5,1,4,1,45,1,N
07-14-2016-P16162679,ESSEX-NEWARK CITY,5,N,N,N,2,4,2,1,4,2,1,1,1,5,1,25,26,N
07-14-2016-P1633936216-59901,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,1,4,2,2,6,2,4,1,,46,N
07-14-2016-P1624595816-44520,ESSEX-NEWARK CITY,4,Y,N,N,7,11,5,1,4,2,2,6,1,5,1,,60,N
07-14-2016-D030-2016-02427A,ESSEX-NEWARK CITY,5,N,N,N,1,13,3,1,4,2,1,7,1,1,1,,22,N
07-14-2016-D030-2016-00742A,ESSEX-NEWARK CITY,5,N,N,N,2,6,3,1,7,2,1,1,1,1,1,55,26,N
07-14-2016-P16044092,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,6,1,4,1,,28,N
07-14-2016-P1612265922804,ESSEX-NEWARK CITY,4,N,N,N,2,2,2,1,4,2,1,1,1,1,1,,26,N
07-14-2016-P1614916027791,ESSEX-NEWARK CITY,4,N,N,N,2,11,2,0,4,2,2,1,2,1,1,,26,N
07-14-2016-P16142490,ESSEX-NEWARK CITY,5,N,N,N,1,13,5,1,4,2,1,5,1,5,1,25,22,N
07-14-2016-D030-2016-00154A,ESSEX-NEWARK CITY,5,N,N,N,7,11,3,1,4,2,1,6,1,1,1,55,56,N
07-14-2016-C16042427,ESSEX-NEWARK CITY,5,N,N,N,4,6,7,0,4,2,1,2,1,5,1,25,5,N
07-14-2016-P1617175816-31794,ESSEX-NEWARK CITY,4,Y,Y,N,2,1,7,1,4,2,1,1,1,4,1,25,26,N
07-14-2016-P16240927,ESSEX-NEWARK CITY,5,N,N,N,2,1,7,1,4,2,1,6,1,5,1,25,28,N
07-14-2016-P1636134816-63318,ESSEX-NEWARK CITY,4,Y,N,N,7,3,5,1,4,2,1,6,1,4,1,25,26,N
07-14-2016-P16369549,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,1,1,4,1,4,1,25,22,N
07-14-2016-P16009867/CC#16-17?,ESSEX-NEWARK CITY,4,Y,N,N,2,3,5,1,4,2,1,6,1,4,1,,26,N
07-14-2016-P1615721916-29248,ESSEX-NEWARK CITY,4,Y,N,N,1,13,2,1,4,2,1,1,1,1,1,25,22,N
07-14-2016-P16051188,ESSEX-NEWARK CITY,4,N,N,N,2,3,7,1,7,2,1,1,1,5,1,25,26,N
07-14-2016-B060-2016-02443A,ESSEX-NEWARK CITY,5,N,N,N,3,1,1,1,4,2,1,6,1,1,1,50,26,N
07-14-2016-P1626560016-47689,ESSEX-NEWARK CITY,4,Y,N,N,7,11,7,1,4,2,1,6,1,5,1,25,56,N
07-14-2016-D030-2016-00519A,ESSEX-NEWARK CITY,4,N,Y,N,7,4,3,0,0,2,1,6,1,1,1,55,26,N
07-14-2016-C16062997,ESSEX-NEWARK CITY,5,Y,N,N,7,11,7,1,4,3,2,6,4,4,1,25,59,N
07-14-2016-37845-16,ESSEX-NEWARK CITY,4,Y,N,N,7,3,7,1,4,2,2,1,3,4,1,,26,Y
07-14-2016-P16071851,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,4,2,1,5,1,5,1,25,22,N
07-14-2016-P16359549,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,1,1,4,1,,1,25,22,N
07-14-2016-P16073743,ESSEX-NEWARK CITY,4,N,N,N,1,13,5,1,4,2,2,6,3,5,1,25,22,N
07-14-2016-P16227728,ESSEX-NEWARK CITY,4,Y,N,N,2,7,7,1,4,1,1,1,1,4,1,,26,N
07-14-2016-P16320661,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,4,2,1,6,1,4,1,25,22,N
07-14-2016-P16089967,ESSEX-NEWARK CITY,5,Y,N,N,1,13,2,1,4,1,1,6,1,1,1,25,22,N
07-14-2016-P1623303216-42430,ESSEX-NEWARK CITY,5,N,N,N,2,5,7,1,4,2,1,6,1,5,1,,26,N
07-14-2016-P16317364,ESSEX-NEWARK CITY,5,N,N,N,7,11,7,1,4,2,1,1,1,4,1,,59,N
07-14-2016-P16136751,ESSEX-NEWARK CITY,4,N,N,N,2,2,7,1,4,2,1,1,1,4,1,,26,Y
07-14-2016-P16116615,ESSEX-NEWARK CITY,5,N,N,N,4,99,7,,,,,,,,,,5,N
07-14-2016-16-26663,ESSEX-NEWARK CITY,5,Y,N,N,7,99,5,1,4,2,1,6,1,5,1,,60,N
07-14-2016-P1611567421387,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,2,6,1,4,1,,28,N
07-14-2016-P161083611619975,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,1,1,25,22,N
07-14-2016-P16077807,ESSEX-NEWARK CITY,4,N,N,N,4,11,7,1,4,2,1,1,1,5,1,25,6,N
07-14-2016-B130-2016-00439A,ESSEX-NEWARK CITY,5,N,N,N,1,13,1,1,4,2,1,5,1,1,1,65,22,N
07-14-2016-P1623045716-41970,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,2,1,2,4,1,,26,N
07-14-2016-P16032519,ESSEX-NEWARK CITY,4,N,N,N,2,1,2,1,0,2,1,1,1,2,1,50,26,N
07-14-2016-ECPOVH#18-2016,ESSEX-NEWARK CITY,5,N,N,N,4,99,7,1,4,2,1,7,1,5,1,25,11,N
07-14-2016-P1622339916-40777,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,0,0,2,2,1,2,1,1,55,48,N
07-14-2016-C16-8465,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,4,2,2,6,2,5,1,,22,N
07-14-2016-P1625844516-46457,ESSEX-NEWARK CITY,5,Y,N,N,5,14,5,0,4,2,1,1,1,2,1,,21,N
07-14-2016-16-000418,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
07-14-2016-P16248152,ESSEX-NEWARK CITY,5,Y,N,N,1,13,2,1,4,2,1,6,1,4,1,35,22,N
07-14-2016-P16009867,ESSEX-NEWARK CITY,4,Y,N,N,2,3,5,1,4,2,1,6,1,4,1,,26,N
07-14-2016-P16095242,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-14-2016-P1610836119975,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,1,1,25,22,N
07-14-2016-P16342648,ESSEX-NEWARK CITY,4,N,N,N,1,13,5,1,4,2,1,4,1,5,1,25,22,N
07-14-2016-P16006660,ESSEX-NEWARK CITY,4,N,N,N,2,1,7,1,4,2,1,6,1,5,1,25,26,N
07-14-2016-P1625353216-45672,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,,26,N
07-14-2016-16-6246,ESSEX-NEWARK CITY,4,Y,Y,N,2,1,7,1,4,2,1,6,1,5,1,25,26,N
07-14-2016-P1614299226725,ESSEX-NEWARK CITY,4,Y,N,N,2,13,7,1,7,2,1,1,1,4,1,25,26,N
07-14-2016-P1633024216-58437,ESSEX-NEWARK CITY,4,N,N,N,2,1,7,1,4,2,1,6,1,5,0,,26,N
07-14-2016-P1626255316-47238,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,99,1,,22,N
07-14-2016-P1622944316-41788,ESSEX-NEWARK CITY,5,Y,N,N,2,1,7,1,4,1,1,5,1,4,,25,26,N
07-14-2016-P16091278,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,1,1,1,0,1,25,22,N
07-16-2016-16-43199,ESSEX-NUTLEY TWP,4,N,N,N,2,6,7,1,7,2,1,3,1,5,1,25,28,N
07-16-2016-16-44265,ESSEX-NUTLEY TWP,4,Y,N,N,2,6,5,1,4,2,1,6,1,5,1,35,28,N
07-17-2016-I-2016-016421,ESSEX-ORANGE CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-17-2016-I-2016-002126,ESSEX-ORANGE CITY,4,N,N,N,2,13,7,1,4,2,1,6,1,5,1,25,26,N
07-17-2016-B060-2016-01970A,ESSEX-ORANGE CITY,4,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,55,6,N
07-17-2016-I-2016-038190,ESSEX-ORANGE CITY,5,Y,N,N,7,11,7,1,4,2,1,7,1,5,1,25,60,N
07-18-2016-B060-2016-04090A,ESSEX-ROSELAND BORO,4,N,N,N,4,11,1,1,0,2,1,5,1,1,1,65,5,N
07-18-2016-B060-2016-03690A,ESSEX-ROSELAND BORO,4,N,N,N,7,11,1,0,0,2,1,1,1,1,1,65,46,N
07-18-2016-B060-2016-04295A,ESSEX-ROSELAND BORO,4,N,N,N,4,11,1,1,4,2,1,5,1,1,1,,5,N
07-19-2016-I-2016-016531,ESSEX-SOUTH ORANGE VILLAGE TWP,4,N,N,N,3,10,5,0,4,2,1,6,1,5,1,25,1,N
07-19-2016-I-2016-003721,ESSEX-SOUTH ORANGE VILLAGE TWP,4,N,N,N,4,11,5,1,4,2,1,3,1,5,1,25,5,N
07-20-2016-16009183,ESSEX-VERONA TWP,5,Y,N,N,1,13,5,1,4,2,1,6,1,5,1,35,22,N
07-21-2016-I-2016-010415,ESSEX-WEST CALDWELL TWP,5,N,N,N,2,1,5,1,0,2,1,1,1,5,1,45,26,N
07-22-2016-16045138,ESSEX-WEST ORANGE TWP,5,Y,N,N,1,13,2,1,4,2,1,1,1,5,1,40,22,N
07-22-2016-16037743,ESSEX-WEST ORANGE TWP,4,N,N,N,2,11,7,1,4,2,1,1,1,5,1,25,26,N
07-22-2016-B060-2016-03609A,ESSEX-WEST ORANGE TWP,4,N,Y,N,2,1,1,1,0,2,1,1,1,1,1,65,26,N
07-22-2016-B060-2016-04374A,ESSEX-WEST ORANGE TWP,5,N,N,N,4,,1,,,2,1,6,1,1,1,,26,N
07-22-2016-16020450,ESSEX-WEST ORANGE TWP,5,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
08-02-2016-2016047127,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,99,2,0,0,2,3,5,3,5,1,50,7,N
08-02-2016-2016027508,GLOUCESTER-DEPTFORD TWP,4,N,N,N,2,3,2,1,4,2,1,1,1,4,1,45,26,N
08-02-2016-A310-2016-02931A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,1,4,2,2,1,5,3,1,55,5,N
08-02-2016-A310-2016-00746A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,0,4,2,1,5,1,3,1,55,6,N
08-02-2016-A310-2016-01142A,GLOUCESTER-DEPTFORD TWP,4,N,Y,N,4,11,2,1,4,2,1,1,1,1,1,55,6,N
08-02-2016-A310-2016-00945A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,0,4,2,2,5,2,3,1,65,6,N
08-02-2016-2016007590,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,5,1,0,2,2,1,2,5,1,35,6,N
08-02-2016-2016041443,GLOUCESTER-DEPTFORD TWP,5,Y,N,N,5,14,2,1,4,2,1,7,1,4,1,45,21,N
08-02-2016-2016042391,GLOUCESTER-DEPTFORD TWP,4,N,N,N,1,13,2,1,4,2,2,6,5,5,1,45,22,N
